creature_id,common_name,exclusion_reason
e3ebfec1-b865-5caa-8038-2f5b30df41c5,Barred Pipefish,eligible but outside the deterministic 40-record starter-pack limit
e431a5ec-110e-5e87-b171-0945fd45d504,Ornate Emperor,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
e444ca2a-3977-5a1c-99c6-d39a82edf68f,Three-lined Monocle Bream,identity confidence is below the starter-pack threshold
e4a5efa7-07ff-5c4d-825a-757cfee257df,Small-toothed Whiptail,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e4aa0d64-4005-5f09-9319-40248fe943e1,Yellow Cardinalfish,eligible but outside the deterministic 40-record starter-pack limit
e5015b07-59ca-5ba2-84b4-bdb622da0b59,Borneo Dottyback,eligible but outside the deterministic 40-record starter-pack limit
e52b55d6-aae0-5868-927f-0c2422054bfe,Longbarbel Goatfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
e52e42ed-4497-5ea0-9858-cdcea4520cff,Yellowtail Fusilier,eligible but outside the deterministic 40-record starter-pack limit
e62c9ef8-4b67-566e-961c-4fcd6933387f,Threadfin,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e635827d-193f-5e38-9b20-f4eb8731b952,Sicklefin Lemon Sergeant,eligible but outside the deterministic 40-record starter-pack limit
e669b90d-c8d2-5e59-a563-7bf6f96c8890,Dwarf Perchlet,eligible but outside the deterministic 40-record starter-pack limit
e66a114e-a8ac-5bf6-9faa-58942493061f,Hookfin Cardinalfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e68a0173-9be4-5e4a-8539-3cba1becdb2e,Whitecheek Monocle Bream,identity confidence is below the starter-pack threshold; account transcription confidence is not high; no identification trait transcription
e6962491-2081-514a-a932-02b039bab10a,Whitetongue Jack,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e6a6e33e-f90f-5f80-99b5-93c2750424e0,Epaulette \dierfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e6e4cfd7-f2c1-5454-a6de-a8ed83a6334c,Brown-spotted Grouper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e720e2fb-2891-5906-8453-f97914c5047a,Bluepatch Parrotfish,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
e72ca87f-f569-558b-938d-5882ffcfc4eb,Timor Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e74c1781-f03c-5378-b8c9-6184aa16bd6c,Black Waspfish,eligible but outside the deterministic 40-record starter-pack limit
e78f6edb-c356-5b6e-91a8-1cc92f7d46aa,Goldband Fusilier,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e7ee43ed-e7f9-51ba-907e-16d5a749cd93,Seagrass Wormfish,eligible but outside the deterministic 40-record starter-pack limit
e8628a84-8f19-50aa-bc0a-1e77b3fcb850,Flagtail,identity confidence is below the starter-pack threshold
e8ab5e70-bc16-512e-be7b-91a61ed8dea6,Black Wormfish,eligible but outside the deterministic 40-record starter-pack limit
e8d2d4e7-1168-50f5-b100-776ba6937539,Longnose Hogfish,identity confidence is below the starter-pack threshold
e954745e-54dc-50e6-a9b4-808245a1096e,Canarytop Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
e95be1a1-7fc2-5da7-b9a0-f1f3c8d48129,Reticulated Sandperch,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
e979a8ba-3092-51e7-977c-0c8f3166cd31,Blue-spotted Wormfish,account transcription confidence is not high
eaa2d138-9135-555b-b7ee-d319478de9be,Bleeker’s Demoiselle,eligible but outside the deterministic 40-record starter-pack limit
eaa98da3-8e37-59ff-b397-80d8ec88a3e2,,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identity is incomplete; no identification trait transcription
eaba3cd6-6764-587d-af6d-3c96a97932c7,,identity confidence is below the starter-pack threshold; identity is incomplete; no identification trait transcription
eabc2006-9a86-5ea6-adc5-40371ae4f007,Duskytail Grouper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
eadcc05d-005e-5f45-8910-e8b1253d4b31,Fan-bellied Filefish,eligible but outside the deterministic 40-record starter-pack limit
eae7c107-fd95-5535-8b2b-05f02ef42f11,Redeye Hovering Goby,account transcription confidence is not high
eba081b8-b191-523e-a92f-01c3c91b3e69,Orange-faced Angelfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ebc6d6c7-e771-55b8-adcf-52a7d0b3b294,Indian Half-and-Half Chromis,account transcription confidence is not high
ebdd07ce-1d7e-55a8-9f6f-3161ba971291,Australian Moray,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ec0c16ae-cbcb-5b25-8d67-0e07393d0c42,Old Glory Goby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ec45f539-350d-5708-95b6-d7497995ac6d,Three-spot Squirrelfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ec91554e-7744-5611-8e55-8b47ac8bcb1c,,identity confidence is below the starter-pack threshold; identity is incomplete; no identification trait transcription
ecb846a1-e417-5e72-b367-5dfb064cb4c2,Blackbar Filefish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ecdcd9c5-6bcf-58a0-9b71-037d67507006,Shoulderspot Wormfish,identity confidence is below the starter-pack threshold
ecdd5f39-9429-54bd-9c65-41aafcfdcc5a,Slender Pinjalo Snapper,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ececc11b-1c00-54ca-a5e9-41f128eccb63,Yellow-edged Lyretail,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ed61516f-5319-5a43-a81f-83781958741c,Gray Reef Sergeant,identity confidence is below the starter-pack threshold
ed8162d7-4091-5db0-b457-b3db464f0f3b,Raggedtooth Parrotfish,identity confidence is below the starter-pack threshold
eda9b25c-131d-5645-b8ae-62f547862f16,Smoky Chromis,eligible but outside the deterministic 40-record starter-pack limit
edd2c63a-a4b9-55ed-8c9a-af4400123b54,Foxface Rabbitfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
edd47464-fc3b-508c-9472-895f53a511c1,Red-streaked Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ede59589-a226-5d66-abd3-54fe330db542,Red Saddleback Anemonefish,account transcription confidence is not high
edef176b-14d2-546d-af3f-c385cc0adf20,Blackspot Blenny,eligible but outside the deterministic 40-record starter-pack limit
ee1e1a26-f633-5278-8c41-68473dcaa011,Coastal Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ee50cd9f-4a7f-5869-895b-d0b666867c74,Fingerprint Toadfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ee728389-1916-5add-9641-d3bb8a960543,Inexplicable Shrimpgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ee851cca-ee5f-5c06-a6cc-38fa38b319b3,Spotted Blenny,account transcription confidence is not high; identification traits are not high-confidence transcriptions
eea1e204-5118-55a5-933c-4e3357675b2f,Blackspot Damsel,eligible but outside the deterministic 40-record starter-pack limit
eecaa342-9567-5d83-96cf-103b51d1ba7e,Redspotted Pygmygoby,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
eef40f00-da28-5fbe-bbd5-2920d40fe066,Three-line Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ef188a0c-9bd4-559b-a62d-5e2273ba8ee1,Duskylined Siphonfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
ef324852-c4c5-53b0-95ec-8c3cbe8414af,Monster Shrimpgoby,eligible but outside the deterministic 40-record starter-pack limit
ef382c6f-cf06-5815-86dd-f09683c2d30f,Cryptic Wormfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
ef6a57e6-a2aa-534a-9f6b-82720acf1c30,Leafy Filefish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
f067ff58-eeb1-5fb8-a038-33c12d4a7535,Similar Damsel,eligible but outside the deterministic 40-record starter-pack limit
f0aa2ccd-a198-53a8-b853-1999aedfb8dd,Gray Demoiselle,eligible but outside the deterministic 40-record starter-pack limit
f0ab3c36-9012-51b8-b029-7d2bc58089fe,Dogtooth Tuna,account transcription confidence is not high; no identification trait transcription
f0c4bc22-176d-5de0-bad0-ec82eb76787b,Sulu Fangblenny,eligible but outside the deterministic 40-record starter-pack limit
f0da0fbe-49e4-5f9f-bdcc-6fbb9bc20081,Interrupted Dartfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
f103ff8d-26f3-5c49-b688-2155462b43ee,Candycane Dwarfgoby,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
f1091e9b-b3b3-5db9-b8ef-6eb07a6d6b7d,Broad-banded Pipefish,identity confidence is below the starter-pack threshold; identification traits are not high-confidence transcriptions
f11a0939-d8be-52bf-9dc6-ff02c5a06035,Elongate Siphonfish,identity confidence is below the starter-pack threshold
f13a0057-7368-502d-a236-3e787ccab248,Grass Emperor,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
f1419fe2-899f-503b-bb4e-f9287ba4194d,Redspot Wormfish,identity confidence is below the starter-pack threshold; account transcription confidence is not high; identification traits are not high-confidence transcriptions
f17a3663-3369-57be-9e54-e72b4d3f8b0a,Sevenstripe Cardinalfish,account transcription confidence is not high; identification traits are not high-confidence transcriptions
f1bb3147-6ca5-5015-9104-9787647fbeed,Balloonfish,no identification trait transcription
f1d27560-ef10-5d6b-9c75-268e736a8e5f,Okinawa Dwarfgoby,account transcription confidence is not high; identification traits are not high-confidence transcriptions
f1d3b637-36e5-5e26-973e-054b195deb97,Doublebar Chromis,identity confidence is below the starter-pack threshold; account transcription confidence is not high
