workbook_row,creature_id,common_name,scientific_name_printed,outcome,reasons,workbook_human_review_required,source_id,source_book_page,source_pdf_page,source_tile,identity_confidence,identity_confidence_score,text_transcription_confidence,source_title_common_ocr,source_title_scientific_ocr,identification_evidence
1337,1bb0b6b9-1bd1-5aec-a7dd-1f99a4ea0e43,Pink Dottyback,Pseudoplesiops multisquamatus,included,,True,SRC-710CAACF,277,278,bl,high,100,high,,,"ID: Red, pink or reddish brown; fins clearish except tail which is yellow with wide clearish margin. Solitary. Caves and crevices along outer reef walls to 25 m."
1338,2b961206-b837-521b-a76b-11000c469f81,Threespot Flounder,Pseudorhombus dupliciocellatus,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-3FEFBC29,387,388,tl,medium,69.5,medium,,,"Ned Selo - Phase ID: May pele or darken markings and enlarge mid-body ‘blotchee. | BE wIem (iin) ‘Righteye Mounes-Pleurnecidds Po: Boogie oval hog, gest mith iragoler Hight anal ak brown markings and 2-3-dark-edged ocelli. auaiing of body. Solitary, fraquently under ledges: lagoon and seaward reefs in'5-30 m. Tati. Danie 2 Afina ear Wises asi Meainnanon Ta: in Tvinnetn ="
1339,ef382c6f-cf06-5815-86dd-f09683c2d30f,Cryptic Wormfish,Pteragogus cryptus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-733470E8,228,229,tl,high,100,medium,,,"ID: TRAP - Mottled shades of red-brown with scattered dark spots; white stripe from upper eye to above pectoral, pale ocellated spot on gill cover. Solitary. Cryptic: branching stony corals, soft corals and weeds to 67 m."
1340,330cef09-e521-5934-a943-d8d7fd312ab8,Cockerel Wormfish,Pteragogus enneacanthus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-845FEF9E,228,229,tr,high,100,medium,,,ID: TP/IP - Mottled shades of red-brown: dark spots on lateral Jine {may join to form thin stripe}; ocellated brown spot on gill cover. TP - Filaments on 1st two dorsal rays. Solitary and cryptic. Among stony and soft corals and weeds in 3-25 m
1341,4fe2d2a5-6615-5db2-b47b-e40bb55d4fb0,Flagfin Wormfish,Pteragogus flagellifer,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-AEF820FE,228,229,ml,high,100,medium,,,ID: 1P/lP - Shades of green to yellow-orange with grayish scale spots; yellow-green lips and purplish markings on cheek: deep body. TP - ist 2 dersal spines with long filaments. Solitary and cryptic. Among branches of soft coral or weedy areas in 2-30 m.
1342,13f68101-da25-5347-a00f-e7a4f692e95f,3anggai Cardinalfish,Pterapogon kauderni,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high,True,SRC-36D944F7,266,267,tr,high,94.6,medium,,,"ID: White to cream with white spotting; 3 white-edged black bars through eye, ist dorsal toventral fin and 2nd dorsal to anal fin; black tail lobes bordered with white spots. Form aggregations. Shelter among urchin spines or anemones in protected rubbie areas to 16 m. | S-whiite-edged black 4: White to ou th whit eye, tat doreal toy Sin ana 2 Gorge to vent fe ick tail lobes bordered with white spots. For aggregations. Shelter among urchin spines or aneinangs in"
1343,65264196-3573-5c32-9521-d9147af96bcf,Sailfin Cardinalfish,Pterapogon mirifica,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-60FDFA51,266,267,tl,high,100,medium,,,"ID: Dark gray to blackish with white tail, pale gray head saddles displayed only at night: enlarged 2nd dorsal and ventral fins. Solitary. Hide under ledges or large rocks in weedy areas of coastal reefs in 2-12 m."
1344,f4e232ac-2ab0-528f-854b-1989f64975f0,Lined Dartfish,Ptereleotris evides,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-7F562D50,282,283,bl,high,100,medium,,,ID: Pale bluish gray head and front of body abruptly gradate to black rear body; pale forked tail with datk borders iridescent blue markings on gill cover. Pairs share sandy burrows. Exposed lagoon and outer reef slopes in 2-25 m.
1345,716175cf-b7f7-5394-9774-b3c77da4f427,Lined Dartfish,Ptereleotris grammica,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-2A085C16,282,283,mr,high,100,medium,,,"ID: Pale blue-gray with greenish highlights; orange and biue stripes on body and fins: first dorsal fin relatively high and fan-shaped. Solitary or in pairs that share burrows, Sand and mubble slopes in 36-60 m."
1346,14ec2f60-3934-5716-a5bf-10022ee21b6c,Threadfin Dartfish,Ptereleotris hanae,included,,True,SRC-8FD20A77,283,284,tl,high,100,high,,,ID: Pale bluish gray to bluish green upper body and darker blue below; tail of larger adults trail 1-6 filaments. Solitary or in pairs. Shelter under rocks or inside burrows shared with shrimp gobies. Sand and rubble bottoms near teefs in 3-50 m
1347,6d7e2241-7164-5ada-beb1-d3d4ba6e31e3,Pearly Dartfish,Ptereleotris heteroptera,included,,True,SRC-7DFEF4FF,283,284,ml,high,100,high,,,"ID: Pale blue to bluish gray with iridescent blue marks on head; yellow to bluish tail with large black spot on center. Solitary, in pairs or colonies. Shelter in burrows on sand and rubble near reefs in 7-46 m."
1348,1cb55dde-2022-58f4-be69-41342823e042,Pearly Dartfish,Ptereleotris microlepis,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-0F312B2E,283,284,br,high,100,medium,,,"ID: Pale bluish to pinkish gray; usually several iridescent bluish stripes on head, narrow black bar on base of pectoral fin numerous indistinct body bars. Form small to large colonies. Shelter in burrows on sand and rubble near reefs to 22 m."
1349,cd86a884-dec5-5dbc-97b7-276ea41ebc25,Monofin Dartfish,Ptereleotris monoptera,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-EA8DB66E,283,284,bl,high,100,medium,,,ID: Pale blue to green to yellow with wash of blue over belly broad blackish bar below eye; tail of adults trail filaments from upper and lower lobes. Form loose colonies. Shelter in burrows on sand and rubble or hard bottoms in 6-15 m.
1350,ba1d3f62-8d9c-5c79-a7be-d78c35efbc9a,Bandtail Dartfish,Ptereleotris uroditaenia,included,,True,SRC-90E6FDA7,283,284,tr,high,100,high,,,"ID: Pale blue; iridescent blue markings on head, stripe along base of dorsal fin, pair of black bands with yellow between on tail. Solitary or form small groups. Sand and mubble areas in 18-30 m."
1351,081a0542-4748-5883-ab40-c2c96fcb5fb4,Zebra Dartfish,Ptereleotris zebra,pending_review,identity confidence is below the inclusion threshold; no identification description,True,SRC-93766BB3,284,285,tl,high,93.1,high,,,
1352,e78f6edb-c356-5b6e-91a8-1cc92f7d46aa,Goldband Fusilier,Pterocaesio chrysozona,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-CE756FB2,140,141,tr,high,100,medium,,,"ID: Silvery brownish blue to green back and pale lower body wide yellow stripe from eye tapers toward tail base, dark tail tips. Form aggregations. Coastal, lagoons and outer reels in 2-25 m."
1353,a9ae9345-4b98-5904-bff6-f16fda813c87,Double-lined Fusilier,Pterocaesio digramma,pending_review,account transcription confidence is not high; no identification description,True,SRC-34E65C07,139,140,br,high,100,medium,,,
1354,a3700b3b-09d0-5e16-b896-467788bc9115,Wide-band Fusilier,Pterocaesio lativittata,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high,True,SRC-4EBE9C2D,140,141,mr,high,96,medium,,,"ID: Sivary Rue; yellow stripe fom eye bulges above pectoral fin and tapers ‘toward tail bees, dark tafl tips. Form saprogations, cen mux with other fusiiers, Most comma on steep slopes and deep pesses, aleo coastal, lagoons and seaward tots in 10> 60m."
1355,c9f770fe-6804-596d-a14d-4d42fcc81d8b,Twinstripe Fusilier,Pterocaesio marni,pending_review,identity confidence is below the inclusion threshold,True,SRC-898A3994,139,140,mr,medium,79.8,high,,,"ID: Silvery blue to blue-green; yellow stripe on side covers lateral line except on tail base, a second stripe on back, dark tail tips. Form aggregations, often mix with other fusiliers. Steep slopes and coastal, lagoons and seaward reefs to 30 m."
1356,84d84512-7cc5-5558-97b6-16701e2c5425,Ruddy Fusilier,Pterocaesio pisang,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-B885659C,139,140,ml,high,100,medium,,,"ID: Vary from a solid color to combinations of blue to blue-green. to silvery red; red to black tail tips, straight thin black lateral line. Form aggregations, often mix with other fusiliers. Steep slopes and shallow coastal and seaward reefs to 30 m."
1357,abe05b5a-9c9d-591d-bfd0-9b81f8282197,Randall's Fusilier,Pterocaesio randalli,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-5D1A08E4,140,141,tl,high,100,medium,,,"ID: Silvery blue to reddish blue or blue-green; large elongate yellow biotch on forebody, black to reddish tail tips. Form aggregations, often mix with other fusiliers. Steep slopes and coastal, lagoon and seaward reefs to 30 m."
1358,864ca8ce-eb64-5911-bccb-793115ed9505,Narrowstripe Fusilier,Pterocaesio tessellata,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-AE9DCCC7,140,141,ml,high,100,medium,,,"ID: Blush green back with reddish to white below: narrow yellow stripe covers lateral line except on tail base. dark tail tips. Form aggregations. Most commonly on steep slopes, also coastal and seaward reefs to 30 m."
1359,1e10cf2d-3b49-5bf7-a2ef-4a59aa10c916,Bluestreak Fusilier,Pterocaesio tile,included,,True,SRC-001C08C5,139,140,tl,high,100,high,,,"ID: Silvery blue; several dark scale row stripes on back, wider dark stripe below, iridescent blue stripe from gill cover to tail black streak on tail lobes. Form aggregations, often mix with other fusiliers. Clear water slopes and reefs to 60 m. | Cassionitas orsamekenipiianl race See nerae strips eee ‘Tiidio- Pantie Altre to Rana? tn Franch Pahinsiaia -9 0 Jevien"
1360,a53a5b91-8dbf-5803-a7b1-dd86da08943c,Threestripe Fusilier,Pterocaesio trilineata,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-7CACABC3,139,140,bl,high,100,medium,,,"ID: Silvery; three yellowish to brownish stripes alternate with three bluish stripes on back: dark tail tips. Form aggregations often mix with other fusiliers. Steep slopes, shallow coastal Jagoon and seaward reefs to 30 m."
1361,053466e0-679c-570d-8108-5dcfa48f2282,Lacey Scorpionfish,Pteroidichthys amboinensis,included,,True,SRC-E75E36D2,372,373,tr,high,100,high,,,"ID: Commonly in shades of brown: very long cirrus above each eye, fan-like pectoral fins; usually numerous skin flaps and fitaments on head, body dnd fins. Solitary. Algae, sand and mud bottoms in 3-40 m. | etry ns Aer beet ch ey se fh Sod titpens on oerd nosy dod tow’ ‘Solitary, Algas, sand and mad bottoms im 3-40.:m. Alike WasMMns A Aicsabind Man tn Tisdale aan Tasman"
1362,8aeb05db-a733-593f-81e9-a648d564c176,Spotfin Lionfish,Pterois antennata,pending_review,account transcription confidence is not high; no identification description,True,SRC-6EBF56DF,370,371,mr,high,100,medium,,,
1363,137242c1-9b1a-5fce-a070-1dcd6ba8f5da,Kodipungi Lionfish,Pterois kodipungi,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high,True,SRC-7614C5B7,371,372,tl,low,,low,,,"pores dD: Jong free, leather-like pectoral dl elena Sty ‘Mud or'fins sand botteria of eeusaries, bays and coastal waters in 3-95 m,"
1364,4d5e80a4-abda-5064-80b3-cca0f1f9814f,Cleartail Lionfish,Pterois miles,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-BE5B553A,371,372,tr,high,100,medium,,,"ID: Similar to Kodipungi Lionfish (previous), but feather-like pectoral rays less free and 14 rays instead of 13; white areas between dark bars on body wider. Solitary. Mud or fine sand bottoms of estuaries, bays and coastal waters in 3-50 m."
1365,82be7083-5e34-590d-9c20-5992b0f867fe,Common Lionfish,Pterois mombasae,included,,True,SRC-E531983A,370,371,bl,high,100,high,,,"ID: Paie with numerous red-brown bands of varying width whitish fan-like pectoral fins with semicircular bands formed of large spots and long filamentous rays. Solitary. Soft coral, sponge and rubble of sheltered reefs in 10-50 m."
1366,6634ff25-198b-59d9-91f5-37eff1fa1ed3,Indian Lionfish,Pterois muricata,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; no identification description,True,SRC-2C29D206,370,371,ml,medium,76.3,medium,,,
1367,6e4a69ea-cfe2-5bbd-b325-575ef2064982,Clearfin Lionfish,Pterois radiata,pending_review,account transcription confidence is not high; no identification description,True,SRC-EE97F63A,370,371,br,high,100,medium,,,
1368,aaf89fcd-a5b1-5391-979d-6aa577484442,Common Lionfish,Pterois volitans,pending_review,no identification description,True,SRC-EF735762,370,371,tl,high,100,high,,,
1369,d582fb16-98f1-55bb-916d-03ccfccb5e75,Regal Angelfish,Pygoplites diacanthus,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-CE8B92C0,36,37,tl,high,100,medium,,,ID: Yellow-orange with 7-8 dark-edged bluish-white bars yellow tail; dark patch around eye; blue and orange bands on anal fin. Solitary or in pairs; feed on sponges and tunicates. Lagoons and outer reefs to 48 m.
1370,1a82da15-99a1-5a40-84c4-f379b8b87dc9,Cobia Clingfish,Rachycentron canadum,pending_review,account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-F93A6731,402,403,ml,high,100,medium,,,"ID: Jevesile - Wide black stripe bordered with white expands onto tail, grayish back, Solitary. Coastal reefs in 5-40 m."
1371,59e41d16-3f47-5d73-a738-affd34990f6c,Long-jawed Bonito,Rastrelliger kanagurta,pending_review,identity confidence is below the inclusion threshold; account transcription confidence is not high; identification descriptions are not high-confidence transcriptions,True,SRC-7DDD6ACB,132,133,tl,high,95.6,medium,,,"ID: Silvery: faint spotting on upper back with narrow stripes below, black spot under pectoral fin. Form tightly bunched schools; feed on plankton with widely opened mouths. Coastal lagoons and seaward reefs, often in turbid water to 90 m."
